court_forms_id,court_forms_num,court_forms_title,court_forms_type,court_forms_comments,court_forms_category,court_forms_downloadable,court_forms_internal_flag,court_forms_url,court_forms_keywords,court_forms_format,court_forms_lastupdate,language_id,court_work_type_id
2640,D50B,Application under s17 of the Married Women's Property Act 1882 s66 of the Civil Partnership Act 2004 Application to transfer a property,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d050b-eng.pdf ,NULL,(PDF 356KB) ,November 2014,5,NULL
2641,D50C,Application on ground of failure to provide reasonable maintenance,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d050c-eng.pdf ,NULL,(PDF 318KB) ,November 2014,5,NULL
2642,D50D,"Application for alteration of maintenance agreement after the death of one of the parties, under s36 of the Matrimonial Causes Act 1973",Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d050d-eng.pdf ,NULL,(PDF 363KB) ,November 2014,5,NULL
2643,D50E,Application for permission to apply for financial relief after an overseas divorce etc. under section 13 of the Matrimonial and Family Proceedings Act 1984 / paragraph 4 of Schedule 7 to the Civil Partnership Act 2004,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d050e-eng.pdf ,NULL,(PDF 339KB) ,November 2014,5,NULL
2644,D50F,Application for financial relief after an overseas divorce etc. under section 12 of the Matrimonial and Family Proceedings Act 1984 / Schedule 7 to the Civil Partnership Act 2004,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d050f-eng.pdf ,NULL,(PDF 330KB) ,November 2014,5,NULL
2645,D50H,Application for alteration of maintenance agreement during parties lifetime,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d050h-eng.pdf ,NULL,(PDF 352KB) ,November 2014,5,NULL
2646,D50J,Application for an order preventing avoidance under section 32L of the Child Support Act 1991,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d050j-eng.pdf ,NULL,(PDF 354KB) ,November 2014,5,NULL
2647,D6 ,Statement of reconciliation,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d006-eng.pdf,NULL,(PDF 373KB) ,April 2011 ,5,NULL
2648,D70,Application for declaration of marital/civil partnership status,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d070-eng.pdf,NULL,(PDF 165KB) ,April 2014 ,5,NULL
2649,D80F,Statement in Support of Annulment - Void Marriage / Civil Partnership,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d080f-eng.pdf ,,(PDF 549KB) ,April 2014 ,5,0
2650,D80G,Statement in Support of Annulment - Voidable Marriage / Civil Partnership,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d080g-eng.pdf ,,(PDF 635KB) ,April 2014 ,5,0
2651,D8B,Answer to a divorce/dissolution/(judicial) separation or nullity petition,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d008b-eng.pdf ,NULL,(PDF 369KB) ,April 2012 ,5,NULL
2652,D8D,Petition for a presumption of death decree/order and the dissolution of a marriage/civil partnership,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d008d-eng.pdf ,NULL,(PDF 595KB) ,April 2014 ,5,NULL
2653,D8N,Nullity Petition,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d008n-eng.pdf ,NULL,(PDF 708KB) ,November 2014,5,NULL
2654,FM1,Family Mediation Information and Assessment Meeting Form,Adobe Acrobat (pdf),Internet downloadable form,Mediation,1,0,fm001-eng.pdf ,,(PDF 196KB) ,April 2014 ,5,0
2655,Form A,Notice of [intention to proceed with] an application for a financial order,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,form-a-eng.pdf,NULL,(PDF 312KB) ,January 2015 ,5,NULL
2656,Form A1 ,Notice of [intention to proceed with] an application for a financial remedy (other than a financial order) in the county or High Court,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,form-a001-eng.pdf,NULL,(PDF 326KB) ,April 2014 ,5,NULL
2657,Form A2 ,Notice of [intention to proceed with] an application for a financial remedy in the magistrates' court,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,form-a2-eng.pdf ,NULL,(PDF 404KB) ,April 2011 ,5,NULL
2658,Ffurflen B / Form B,Hysbysiad o gais i ystyried sefyllfa ariannol yr Atebydd ar ol yr ysgariad/diddymiad. / Notice of an application to consider the financial position of the Respondent after the divorce/dissolution.,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,form-b-bil.pdf,NULL,(PDF 163KB) ,April 2011 ,17,NULL
2659,Form B,Notice of an Application to Consider the Financial Position of the Respondent After Divorce/Dissolution,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,form-b-eng.pdf,,(PDF 722KB) ,April 2014 ,5,0
2660,Form H,Estimate of costs (financial remedy),Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,form-h-eng.pdf,NULL,(PDF 188KB) ,April 2011 ,5,NULL
2661,FP8,Rhybudd newid cyfreithiwr. / Notice of change of solicitor.,Adobe Acrobat (pdf),Internet downloadable form,Family,1,0,fp008-bil.pdf ,,(PDF 164KB) ,April 2011 ,17,0
2665,D258B ,Request for detailed assessment (Costs payable out of a fund other than the Community Legal Service Fund).,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d258b-eng.pdf ,,(PDF 256KB) ,November 2014,5,0
2666,D258C ,Request for detailed assessment hearing pursuant to an order under Part III of the Solicitors Act 1974.,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d258c-eng.pdf ,,(PDF 45KB),November 2014,5,0
2667,N67,Judgment summons (Debtors Act 1869),Adobe Acrobat (pdf),Internet downloadable form,Civil,1,0,n067-eng.pdf,NULL,(PDF 202KB) ,April 2006 ,5,NULL
2705,EX506 ,Family advocacy scheme - Advocates attendance form,Adobe Acrobat (pdf),Internet downloadable form,Court Costs - Other,1,0,ex506-eng.pdf ,NULL,(PDF 321KB) ,June 2014,5,NULL
2706,Certificate of Loss,Certificate of Loss of Earnings or Benefit,Adobe Acrobat (pdf),Internet downloadable form,Jury Service ,1,0,loss-certificate-eng.pdf,NULL,(PDF 59KB),May 2011,5,NULL
2708,Form PE2,Application to File a Statutory Declaration Out of Time,Microsoft Word (doc) ,Internet downloadable form,Traffic Enforcement Centre,1,0,pe002-eng.doc ,NULL,(Word 45KB) ,May 2014,5,NULL
2709,Form PE3,Statutory Declaration - Unpaid Penalty Charge,Microsoft Word (doc) ,Internet downloadable form,Traffic Enforcement Centre,1,0,pe003-eng.doc ,NULL,(Word 45KB) ,May 2014,5,NULL
2710,Form PE3 (Vehicle Emissions) ,Statutory Declaration (Vehicle Emissions) - Unpaid Penalty Charge,Microsoft Word (doc) ,Internet downloadable form,Traffic Enforcement Centre,1,0,pe003(ve)-eng.doc,NULL,(Word 45KB) ,May 2014,5,NULL
2711,TE7,Application to File a Statement Out of Time / Extension of Time (Parking),Microsoft Word (doc) ,Internet downloadable form,Traffic Enforcement Centre,1,0,te007-eng.doc ,NULL,(Word 66KB) ,May 2014,5,NULL
2712,TE7 (Dart Charge),Application to File a Statement Out of Time / Extension of Time,Adobe Acrobat (pdf),Internet downloadable form,Traffic Enforcement Centre,1,0,te007-dart-eng.pdf ,NULL,"(PDF 1,148KB) ",February 2015,5,NULL
2713,TE9,Witness Statement - Unpaid Penalty Charge (Parking),Microsoft Word (doc) ,Internet downloadable form,Traffic Enforcement Centre,1,0,te009-eng.doc ,NULL,(Word 68KB) ,May 2014,5,NULL
2714,TE9 (Dart Charge),Witness Statement - Unpaid Penalty Charge,Adobe Acrobat (pdf),Internet downloadable form,Traffic Enforcement Centre,1,0,te009-dart-eng.pdf ,NULL,(PDF 323KB) ,November 2015,5,NULL
2715,Ffurflen E1 / Form E1,Datganiad Ariannol am rwymedi ariannol (ar wahan i orchymyn ariannol neu gymorth ariannol ar ol ysgariad neu diddymiad dramor) yn y Llys Sirol neu'r Uchel Lys. / Financial Statement for a financial remedy (other than a financial order or financial relief after an overseas divorce or dissolution etc) in the county or High Court.,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,form-e1-bil.pdf ,NULL,(PDF 379KB) ,April 2012 ,17,NULL
2716,Ffurflen E2 / Form E2,Datganiad Ariannol am rwymedi ariannol yn y llys ynadon. / Financial Statement for a financial remedy in the magistrates' court.,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,form-e2-bil.pdf ,NULL,(PDF 359KB) ,April 2012 ,17,NULL
2717,PPF2,Cronfa Diogelu Pensiynau (PPF) - Atodiad Atafaelu i Orchymyn Atafaelu Iawndal Pensiwn [Adran 25F Deddf Achosion Priodasol 1973] [paragraff 34A Atodlen 5 Deddf Partneriaethau Sifil 2004]. / Pension Protection Fund (PPF) Attachment Annex to a Pension Compensation Attachment Order [section 25F of the Matrimonial Causes Act 1973] [paragraph 34A of Schedule 5 to the Civil Partnership Act 2004].,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,ppf2-bil.pdf,NULL,(PDF 274KB) ,April 2011 ,17,NULL
2721,CMIS,Case Management Information Sheet,Microsoft Word (doc) ,Internet downloadable form,Mercantile Court,1,0,case-management-info-eng.doc ,NULL,(Word 37KB ),January 2012 ,5,NULL
2722,Adult Deed Poll Pack ,"Deed Poll pack for adults. This pack includes the following files - LOC019, LOC020, LOC021 and LOC025",Compressed file (zip),Internet downloadable form,Deed Poll,1,0,deed-poll-pack-(adult).zip ,NULL,"(ZIP 1,062KB) ",June 2015,5,NULL
2723,Minor Deed Poll Pack ,"Deed Poll pack for minors. This pack includes the following files - LOC019, LOC22, LOC023, LOC024 and LOC026",Compressed file (zip),Internet downloadable form,Deed Poll,1,0,deed-poll-pack-(minor).zip ,NULL,"(ZIP 1,106KB) ",June 2015,5,NULL
2731,MPs Expenses - Notice of Appeal ,Notice of Appeal,Adobe Acrobat (pdf),Internet downloadable form,MP Expenses,1,0,mp-expenses-noa-eng.pdf ,NULL,(PDF 509KB) ,March 2015 ,5,NULL
2732,T110,Application to First-tier Tribunal (Mental Health) Mental Health Act 1983 (as amended),Microsoft Word (doc) ,Internet downloadable form,Mental Health Tribunal,1,0,t110-eng.doc,NULL,(Word 67KB) ,May 2015,5,NULL
2733,T110 Guardianship,Guardianship - Application to First-Tier Tribunal (Mental Health) Mental Health Act 1983 (As Amended),Microsoft Word (doc) ,Internet downloadable form,Mental Health Tribunal,1,0,t110-guardianship-eng.doc,NULL,(Word 64KB) ,March 2015 ,5,NULL
2734,T111,Referral to First-tier Tribunal (Mental Health) Mental Health Act 1983 (as amended),Microsoft Word (doc) ,Internet downloadable form,Mental Health Tribunal,1,0,t111-eng.doc,NULL,(Word 71KB) ,November 2011,5,NULL
2736,T113,CMR1 Case Management Request Form,Microsoft Word (doc) ,Internet downloadable form,Mental Health Tribunal,1,0,t113-eng.doc,NULL,(Word 108KB),August 2014,5,NULL
2738,T114,Witness expenses Form and Guidelines,Adobe Acrobat (pdf),Internet downloadable form,Mental Health Tribunal,1,0,t114-eng.pdf,NULL,(PDF 349KB) ,October 2014 ,5,NULL
2740,Form P9 ,Form P9 - Application to set aside a decision or part of a decision (Rule 45),Microsoft Word (doc) ,Internet downloadable form,Mental Health Tribunal,1,0,p09-eng.doc,NULL,(Word 60KB) ,November 2011,5,NULL
2741,Form P9 ,Form P9 - Application to set aside a decision or part of a decision (Rule 45),Adobe Acrobat (pdf),Internet downloadable form,Mental Health Tribunal,1,0,p09-eng.pdf,NULL,(PDF 15KB),November 2011,5,NULL
2742,Form P10,Form P10 - Application for permission to appeal (Rule 46),Microsoft Word (doc) ,Internet downloadable form,Mental Health Tribunal,1,0,p10-eng.doc,NULL,(Word 67KB) ,November 2011,5,NULL
2743,Form P10,Form P10 - Application for permission to appeal (Rule 46),Adobe Acrobat (pdf),Internet downloadable form,Mental Health Tribunal,1,0,p10-eng.pdf,NULL,(PDF 16KB),November 2011,5,NULL
2744,B1 ,Application to Be Released on Bail,Microsoft Word (doc) ,Internet downloadable form,Immigration and Asylum Tribunal,1,0,b001-eng.doc,NULL,(Word 178KB),October 2014 ,5,NULL
2745,UT table of cases,UTAAC table of cases,Adobe Acrobat (pdf),Internet downloadable form,Administrative Appeals Chamber (Upper Tribunal),1,0,utaac-table-cases-eng.pdf,NULL,(PDF 432KB) ,June 2015,5,NULL
2746,UTAAC FAQ,Upper Tribunal (Administrative Appeals Chamber) - what to expect,Adobe Acrobat (pdf),Internet downloadable form,Administrative Appeals Chamber (Upper Tribunal),1,0,utaac-faq-eng.pdf,NULL,(PDF 599KB) ,May 2015,5,NULL
2748,PA1S,Cais am chwiliad profiant (copiau o grantiau ac ewyllysiau) / Application for a probate search (copies of grants and wills),Adobe Acrobat (pdf),Internet downloadable form,Probate ,1,0,pa001s-bil.pdf,NULL,(PDF 110KB) ,April 2014 ,17,NULL
2750,PPF1,Cronfa Diogelu Pensiynau (CDP) - Rhannu - Atodiad i Orchymyn Rhannu Iawndal Pensiwn [Adran 24E Deddf Achosion Priodasol 1973] [paragraff 19A Atodlen 5 Deddf Partneriaethau Sifil 2004]. / Pension Protection Fund (PPF) Sharing Annex to a Pension Compensation Sharing Order [section 24E of the Matrimonial Causes Act 1973] [paragraph 19A of Schedule 5 to the Civil Partnership Act 2004],Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,ppf1-bil.pdf,NULL,(PDF 227KB) ,April 2011 ,17,NULL
2751,PPF,Ffurflen Ymholi am y Gronfa Diogelu Pensiynau (CDP) Gwybodaeth sydd ei hangen pan ellir gwneud Gorchymyn Rhannu Iawndal Pensiwn neu Orchymyn Atafaelu Iawndal Pensiwn. / Pension Protection Fund (PPF) Inquiry Form Information needed when a Pension Compensation Sharing Order or Pension Compensation Attachment Order may be made.,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,ppf-bil.pdf,NULL,(PDF 245KB) ,April 2011 ,17,NULL
2752,Ffurflen P1 / Form P1,Atodiad Rhannu Pensiwn dan [adran 24B Deddf Achosion Priodasol 1973] [baragraff 15 Atodlen 5 Deddf Partneriaeth Sifil 2004]. / Pension Sharing Annex under [section 24B of the Matrimonial Causes Act 1973] [paragraph 15 of Schedule 5 to the Civil Partnership Act 2004].,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,p01-bil.pdf,NULL,(PDF 251KB) ,April 2012 ,17,NULL
2753,D50G,Cais i atal trafodyn a fwriedir i rwystro ceisiadau tebygol am gymorth ariannol. / Application to prevent transaction intended to defeat prospective applications for financial relief.,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d050g-bil.pdf ,NULL,(PDF 178KB) ,April 2012 ,17,NULL
2754,D80B,Datganiad i gefnogi ysgariad/diddymiad/ymwahaniad (cyfreithiol) - ymddygiad afresymol. / Statement in support of divorce/dissolution/(judicial) separation - unreasonable behaviour.,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d080b-bil.pdf ,NULL,(PDF 116KB) ,April 2014 ,17,NULL
2755,D80D,Datganiad i gefnogi ysgariad/diddymiad/ymwahaniad (cyfreithiol) - cydsyniad 2 flynedd. / Statement in support of divorce/dissolution/(judicial) separation - 2 years' consent.,Adobe Acrobat (pdf),Internet downloadable form,Divorce / Civil Partnership Dissolution,1,0,d080d-bil.pdf ,NULL,(PDF 119KB) ,April 2014 ,17,NULL
2756,T003,Notice of appeal/Application for review,Adobe Acrobat (pdf),Internet downloadable form,Charity Tribunal,1,0,t003-eng.pdf,NULL,(PDF 98KB),April 2012 ,5,NULL
2757,T005,Application for permission to appeal to Upper Tribunal,Adobe Acrobat (pdf),Internet downloadable form,Charity Tribunal,1,0,t005-eng.pdf,NULL,(PDF 222KB) ,April 2012 ,5,NULL
2759,UT1,"Application for permission to appeal to an Upper Tribunal judge and notice of appeal for social security, child support, tax credits, housing benefit and council tax benefit cases",Microsoft Word (doc) ,Internet downloadable form,Administrative Appeals Chamber (Upper Tribunal),1,0,ut001-eng.doc ,NULL,(Word 590KB),July 2015,5,NULL
2760,UT2,"Application / appeal form for the Secretary of State, HM Revenue and Customs and local authorities for social security, child support, tax credits and housing benefit and council tax benefit cases",Adobe Acrobat (pdf),Internet downloadable form,Administrative Appeals Chamber (Upper Tribunal),1,0,ut002-eng.pdf ,NULL,(PDF 61KB),July 2012,5,NULL
2761,UT2,"Application / appeal form for the Secretary of State, HM Revenue and Customs and local authorities for social security, child support, tax credits and housing benefit and council tax benefit cases",Microsoft Word (doc) ,Internet downloadable form,Administrative Appeals Chamber (Upper Tribunal),1,0,ut002-eng.doc ,NULL,(Word 211KB),July 2012,5,NULL
2763,UT3,Application for permission to appeal to an Upper Tribunal judge and notice of appeal form for mental health cases (England),Microsoft Word (doc) ,Internet downloadable form,Administrative Appeals Chamber (Upper Tribunal),1,0,ut003-eng.doc ,NULL,(Word 307KB),October 2011 ,5,NULL
2764,UT4,Application for Permission to Appeal and Notice of Appeal From First-Tier Tribunal Special Educational Needs and Disability Discrimination in Schools,Adobe Acrobat (pdf),Internet downloadable form,Administrative Appeals Chamber (Upper Tribunal),1,0,ut004-eng.pdf ,NULL,(PDF 66KB),April 2014 ,5,NULL
2765,UT4,Application for Permission to Appeal and Notice of Appeal From First-Tier Tribunal Special Educational Needs and Disability Discrimination in Schools,Microsoft Word (doc) ,Internet downloadable form,Administrative Appeals Chamber (Upper Tribunal),1,0,ut004-eng.doc ,NULL,(Word 259KB),April 2014 ,5,NULL
2766,UT5,Application for permission to appeal to an Upper Tribunal judge and notice of appeal form for care standards and primary health lists cases,Adobe Acrobat (pdf),Internet downloadable form,Administrative Appeals Chamber (Upper Tribunal),1,0,ut005-eng.pdf ,NULL,(PDF 115KB) ,October 2011 ,5,NULL
