code,title,attachment_file_name,attachment_content_type,attachment_file_size,content_date,language_id,doc_attachment_type_id,inactive,creator_id,original_url,original_id,published_date,file_format,summary
N133,"Datganiad tyst y diffynnydd i wrthwynebu gwneud gorchymyn meddiannu interim | Witness statement of the defendant to oppose the making of an interim possession order",n133-bil.pdf,application/pdf,143597,2002-12-01,26,1,false,1,GetForm.do?court_forms_id=,380,2017-04-12,PDF,
N139,"Application for Warrant of Arrest",n139-eng.pdf,application/pdf,106609,2011-02-01,8,1,false,1,GetForm.do?court_forms_id=,2438,2017-04-12,PDF,
N142,"Guardianship Order",n142-eng.pdf,application/pdf,136581,2015-07-01,8,1,false,1,GetForm.do?court_forms_id=,4480,2017-04-12,PDF,
N143,"[Interim] Hospital Order",n143-eng.pdf,application/pdf,153687,2015-07-01,8,1,false,1,GetForm.do?court_forms_id=,4485,2017-04-12,PDF,
N149,"Holiadur Dyrannu (Trac hawliadau bychain) | Allocation questionnaire (Small claims track)",n149-bil.pdf,application/pdf,316594,2012-03-01,26,1,false,1,GetForm.do?court_forms_id=,1147,2017-04-12,PDF,
N149A,"Notice of proposed allocation to the small claims track",n149a-eng.pdf,application/pdf,95302,2013-04-01,8,1,false,1,GetForm.do?court_forms_id=,3030,2017-04-12,PDF,
N149B,"Notice of proposed allocation to the fast track",n149b-eng.pdf,application/pdf,95532,2013-04-01,8,1,false,1,GetForm.do?court_forms_id=,3031,2017-04-12,PDF,
N149C,"Notice of proposed allocation to the multi-track",n149c-eng.pdf,application/pdf,132637,2016-04-01,8,1,false,1,GetForm.do?court_forms_id=,3032,2017-04-12,PDF,
N150,"Holiadur Dyrannu | Allocation questionnaire",n150-bil.pdf,application/pdf,341751,2011-11-01,26,1,false,1,GetForm.do?court_forms_id=,386,2017-04-12,PDF,
N151,"Holiadur Dyrannu (swm i'w benderfynu gan y llys) | Allocation questionnaire (Amount to be decided by the court)",n151-bil.pdf,application/pdf,351898,2008-04-01,26,1,false,1,GetForm.do?court_forms_id=,387,2017-04-12,PDF,
N154,"Notice of allocation to the fast track",n154-eng.pdf,application/pdf,127175,2017-03-01,8,1,false,1,GetForm.do?court_forms_id=,16336,2017-04-12,PDF,
N155,"Notice of allocation to multi-track",n155-eng.pdf,application/pdf,127409,2017-03-01,8,1,false,1,GetForm.do?court_forms_id=,16337,2017-04-12,PDF,
N157,"Notice of allocation to the small claims track (Hearing)",n157-eng.pdf,application/pdf,127046,2017-03-01,8,1,false,1,GetForm.do?court_forms_id=,16338,2017-04-12,PDF,
N159,"Notice of allocation to the small claims track (No hearing)",n159-eng.pdf,application/pdf,130422,2017-03-01,8,1,false,1,GetForm.do?court_forms_id=,16339,2017-04-12,PDF,
N161,"Appellant's notice (all appeals except small claims track appeals and appeals to the Family Division of the High Court)",n161-eng.pdf,application/pdf,576054,2017-03-01,8,1,false,1,GetForm.do?court_forms_id=,388,2017-04-12,PDF,
N161,"Hysbysiad apêlydd (Pob apêl ac eithrio apêliadau ar y trac hawliadau bychain) | Appellant's notice (All appeals except small claims track appeals)",n161-bil.pdf,application/pdf,139380,2016-06-01,26,1,false,1,GetForm.do?court_forms_id=,391,2017-04-12,PDF,
N161A,"Guidance notes on completing form N161 - Appellant's notice (all appeals except small claims track appeals or appeals to the Family Division of the High Court)",n161a-eng.pdf,application/pdf,316437,2017-02-01,8,4,false,1,GetLeaflet.do?court_leaflets_id=,392,2017-04-12,PDF,
N161A,"Nodiadau cyfarwyddiadol ar gyfer llenwi rhybudd yr apêlydd",n161a-cym.pdf,application/pdf,40443,2001-10-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,393,2017-04-12,PDF,
N161A,"Nodiadau canllaw ar lenwi ffurflen N161 - Hysbysiad apêlydd (pob apêl ac eithrio apêliadau ar y trac hawliadau bychain). | Guidance notes on completing form N161 - Appellant's notice (all appeals except small claims track appeals)",n161a-bil.pdf,application/pdf,224659,2012-03-01,26,4,false,1,GetLeaflet.do?court_leaflets_id=,2557,2017-04-12,PDF,
N161B,"Important Notes for Respondent",n161b-eng.pdf,application/pdf,24597,2000-04-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,394,2017-04-12,PDF,
N161B,"Nodiadau Pwysig i'r Atebydd | Important notes for respondent",n161b-bil.pdf,application/pdf,120011,2000-04-01,26,3,false,1,GetLeaflet.do?court_leaflets_id=,2675,2017-04-12,PDF,
N161C,"Guidance Notes on Completing Form N161 - Appellant's Notice for Appeals Relating to Deduction Orders",n161c-eng.pdf,application/pdf,154063,2012-03-01,8,4,false,1,GetLeaflet.do?court_leaflets_id=,2520,2017-04-12,PDF,
N161C,"Nodiadau canllaw ar lenwi ffurflen N161 Hysbysiad Apêlydd am apêliadau sy'n ymwneud a gorchmynion didynnu. | Guidance notes on completing form N161 Appellant's notice for appeals relating to deduction orders",n161c-bil.pdf,application/pdf,168689,2012-03-01,26,4,false,1,GetLeaflet.do?court_leaflets_id=,2558,2017-04-12,PDF,
N161D,"Guidance notes on completing form N161 ? Appellant?s notice (all family proceedings appeals in the court of appeal (Civil Division) and the family court)",n161d-eng.pdf,application/pdf,297401,2016-10-01,8,4,false,1,GetLeaflet.do?court_leaflets_id=,14122,2017-04-12,PDF,
N161D,"Nodiadau canllaw ar lenwi ffurflen N161 - Hysbysiad Apêlydd (pob apÍl achos teulu yn y Llys ApÍl (yr Adran Si l) a'r llys teulu)",n161d-cym.pdf,application/pdf,148313,2016-10-01,25,2,false,1,W_GetLeaflet.do?court_leaflets_id=,5175,2017-04-12,PDF,
N162,"Respondent's notice (For all appeals except appeals to the Family Division of the High Court)",n162-eng.pdf,application/pdf,97038,2016-10-01,8,1,false,1,GetForm.do?court_forms_id=,396,2017-04-12,PDF,
N162,"Rhybudd yr Atebydd | Respondent's notice",n162-bil.pdf,application/pdf,346256,2007-04-01,26,1,false,1,GetForm.do?court_forms_id=,2190,2017-04-12,PDF,
N162A,"Guidance notes on completing the respondent's notice",n162a-eng.pdf,application/pdf,292215,2007-04-01,8,4,false,1,GetLeaflet.do?court_leaflets_id=,398,2017-04-12,PDF,
N162A,"Nodiadau cyfarwyddiadol ar gyfer llenwi rhybudd yr atebydd. | Guidance notes for completing the respondent's notice",n162a-bil.pdf,application/pdf,344677,2007-04-01,26,4,false,1,GetLeaflet.do?court_leaflets_id=,1025,2017-04-12,PDF,
N163,"Skeleton arguments",n163-eng.pdf,application/pdf,63470,2000-04-01,8,1,false,1,GetForm.do?court_forms_id=,400,2017-04-12,PDF,
N163,"Dadl fframwaith | Skeleton argument",n163-bil.pdf,application/pdf,140460,2004-12-01,26,1,false,1,GetForm.do?court_forms_id=,401,2017-04-12,PDF,
N164,"Appellant's notice (Small claims track only)",n164-eng.pdf,application/pdf,250413,2016-06-01,8,1,false,1,GetForm.do?court_forms_id=,1069,2017-04-12,PDF,
N164,"Hysbysiad apêlydd (Trac Hawliadau Bychain yn unig) | Appellant's notice (Small Claims Track only)",n164-bil.pdf,application/pdf,138048,2016-06-01,26,1,false,1,GetForm.do?court_forms_id=,1072,2017-04-12,PDF,
N170,"Listing questionnaire (Pre-trial checklist)",n170-eng.pdf,application/pdf,111054,2014-05-01,8,1,false,1,GetForm.do?court_forms_id=,406,2017-04-12,PDF,
N170,"Holiadur rhestru (Rhestr wirio cyn-treial) | Listing questionnaire (Pre-trial checklist)",n170-bil.pdf,application/pdf,419313,2002-12-01,26,1,false,1,GetForm.do?court_forms_id=,408,2017-04-12,PDF,
N172,"Notice of trial date",n172-eng.pdf,application/pdf,120937,2017-03-01,8,1,false,1,GetForm.do?court_forms_id=,16340,2017-04-12,PDF,
N180,"Directions questionnaire (Small claims track)",n180-eng.pdf,application/pdf,157332,2014-04-01,8,1,false,1,GetForm.do?court_forms_id=,3034,2017-04-12,PDF,
N180,"Holiadur Cyfarwyddiadau (Trac Hawliadau Bychain) | Directions questionnaire (Small claims track)",n180-bil.pdf,application/pdf,126699,2014-04-01,26,1,false,1,GetForm.do?court_forms_id=,3036,2017-04-12,PDF,
N181,"Directions questionnaire (Fast track and multi-track)",n181-eng.pdf,application/pdf,153042,2014-04-01,8,1,false,1,GetForm.do?court_forms_id=,3035,2017-04-12,PDF,
N181,"Holiadau Cyfarwyddiadau (Y trac cyflym a'r Amldrac) | Directions questionnaire (Fast track and multi-track)",n181-bil.pdf,application/pdf,183797,2014-04-01,26,1,false,1,GetForm.do?court_forms_id=,3037,2017-04-12,PDF,
N182,"Mediation settlement agreement",n182-eng.doc,application/msword,83456,2014-04-01,8,1,false,1,GetForm.do?court_forms_id=,4427,2017-04-12,DOC,
N205A,"Notice of issue (Specified amount)",n205a-eng.pdf,application/pdf,329706,2006-04-01,8,1,false,1,GetForm.do?court_forms_id=,417,2017-04-12,PDF,
N205D,"Notice of issue(Probate claim)",n205d-eng.pdf,application/pdf,26509,2001-10-01,8,1,false,1,GetForm.do?court_forms_id=,422,2017-04-12,PDF,
N208,"Claim form (CPR Part 8)",n208-eng.pdf,application/pdf,75915,2016-06-01,8,1,false,1,GetForm.do?court_forms_id=,424,2017-04-12,PDF,
N208,"Ffurflen hawlio (RTS Rhan 8) | Claim form (CPR Part 8)",n208-bil.pdf,application/pdf,31765,2016-06-01,26,1,false,1,GetForm.do?court_forms_id=,423,2017-04-12,PDF,
N208(CC),"Claim form (Part 8)",n208(cc)-eng.pdf,application/pdf,37680,2014-04-01,8,1,false,1,GetForm.do?court_forms_id=,428,2017-04-12,PDF,
N208(CCFL),"Claim form - Commercial Court Financial List",n208(ccfl)-eng.pdf,application/pdf,53201,2015-10-01,8,1,false,1,GetForm.do?court_forms_id=,15700,2017-04-12,PDF,
N208(CHFL),"Claim form - Chancery Division Financial List",n208(chfl)-eng.pdf,application/pdf,53303,2015-10-01,8,1,false,1,GetForm.do?court_forms_id=,15705,2017-04-12,PDF,
N208A,"Notes for claimant (Part 8 claim form)",n208a-eng.pdf,application/pdf,47310,2014-06-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,431,2017-04-12,PDF,
N208A,"Nodiadau i'r hawlydd ar lenwi ffurflen hawlio Rhan 8 | Notes for claimant (Part 8 claim form)",n208a-bil.pdf,application/pdf,137471,1999-04-01,26,3,false,1,GetLeaflet.do?court_leaflets_id=,429,2017-04-12,PDF,
N208C,"Notes for defendant (Part 8 claim form)",n208c-eng.pdf,application/pdf,82124,2009-06-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,434,2017-04-12,PDF,
N208C,"Nodiadau i'r diffynnydd (ffurflen hawlio Rhan 8.) | Notes for defendant (Part 8 claim form)",n208c-bil.pdf,application/pdf,268616,2008-08-01,26,3,false,1,GetLeaflet.do?court_leaflets_id=,432,2017-04-12,PDF,
N208C(CC),"Notes for Defendant on Replying to the Part 8 Claim Form",n208c(cc)-eng.pdf,application/pdf,202539,2008-10-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,435,2017-04-12,PDF,
N208C(CC),"Nodiadau I'r diffynnydd ar ymateb i ffurflen hawlio Rhan 8 | Notes for defendant on replying to the Part 8 claim form",n208c(cc)-bil.pdf,application/pdf,217988,2008-10-01,26,3,false,1,GetLeaflet.do?court_leaflets_id=,2676,2017-04-12,PDF,
N208PC,"Planning statutory review claim form",n208pc-eng.pdf,application/pdf,138073,2017-02-01,8,1,false,1,GetForm.do?court_forms_id=,4430,2017-04-12,PDF,
N209A,"Notice of Issue",n209a-eng.pdf,application/pdf,56519,2010-04-01,8,1,false,1,GetForm.do?court_forms_id=,2424,2017-04-12,PDF,
N210,"Acknowledgment of service (CPR Part 8)",n210-eng.pdf,application/pdf,55891,2001-03-01,8,1,false,1,GetForm.do?court_forms_id=,437,2017-04-12,PDF,
N210,"Cydnabyddiad Cyflwyno (Hawliadau rhan 8) | Acknowledgment of service (Part 8 claim)",n210-bil.pdf,application/pdf,893151,2007-05-01,26,1,false,1,GetForm.do?court_forms_id=,436,2017-04-12,PDF,
N210(CC),"Acknowledgment of service (Part 8)",n210(cc)-eng.pdf,application/pdf,37383,2014-04-01,8,1,false,1,GetForm.do?court_forms_id=,439,2017-04-12,PDF,
N210(CCFL),"Acknowledgment of Service - Commercial Court Financial List",n210(ccfl)-eng.pdf,application/pdf,229466,2015-10-01,8,1,false,1,GetForm.do?court_forms_id=,15720,2017-04-12,PDF,
N210(CHFL),"Acknowledgment of Service - Chancery Division Financial List",n210(chfl)-eng.pdf,application/pdf,229648,2015-10-01,8,1,false,1,GetForm.do?court_forms_id=,15725,2017-04-12,PDF,
N210A,"Acknowledgment of service (Part 8 costs - only claim)",n210a-eng.pdf,application/pdf,146344,2002-12-01,8,1,false,1,GetForm.do?court_forms_id=,441,2017-04-12,PDF,
N210A,"Cydnabyddiad Cyflwyno (Rhan 8 - Hawliad costau'n unig) | Acknowledgment of service (Part 8 costs - only claim)",n210a-bil.pdf,application/pdf,104258,2002-12-01,26,1,false,1,GetForm.do?court_forms_id=,440,2017-04-12,PDF,
N210B,"Acknowledgment of Service",n210b-eng.pdf,application/pdf,161987,2010-04-01,8,1,false,1,GetForm.do?court_forms_id=,2425,2017-04-12,PDF,
N210C,"Acknowledgment of Service. (Part 81, Section 4 - Certification, or application under section 336 of the Charities Act 2011, in relation to conduct alleged to constitute contempt of court (CPR Part 81, Section 4))",n210c-eng.pdf,application/pdf,98505,2012-10-01,8,1,false,1,GetForm.do?court_forms_id=,2894,2017-04-12,PDF,
N210PC,"Statutory review Acknowledgment of service (Planning Court)",n210pc-eng.pdf,application/pdf,188365,2017-03-01,8,1,false,1,GetForm.do?court_forms_id=,16341,2017-04-12,PDF,
N211,"Claim form (Additional claims - CPR Part 20)",n211-eng.pdf,application/pdf,74098,2016-06-01,8,1,false,1,GetForm.do?court_forms_id=,443,2017-04-12,PDF,
N211,"Ffurflen hawlio (Hawliadau ychwanegol - RTS Rhan 20) | Claim form (Additional claims - CPR Part 20)",n211-bil.pdf,application/pdf,115887,2016-06-01,26,1,false,1,GetForm.do?court_forms_id=,442,2017-04-12,PDF,
N211(CC),"Claim Form (Part 20)",n211(cc)-eng.pdf,application/pdf,58075,2014-04-01,8,1,false,1,GetForm.do?court_forms_id=,445,2017-04-12,PDF,
N211(CCFL),"Claim form Part 20 - Commercial Court Financial List",n211(ccfl)-eng.pdf,application/pdf,72479,2015-10-01,8,1,false,1,GetForm.do?court_forms_id=,15730,2017-04-12,PDF,
N211(CHFL),"Claim form Part 20 - Chancery Division Financial List",n211(chfl)-eng.pdf,application/pdf,54776,2015-10-01,8,1,false,1,GetForm.do?court_forms_id=,15735,2017-04-12,PDF,
N211A,"Notes for claimant (Part 20 claim form)",n211a-eng.pdf,application/pdf,54123,2013-04-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,446,2017-04-12,PDF,
N211C,"Notes for defendant (Part 20 claim form)",n211c-eng.pdf,application/pdf,31769,2002-10-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,451,2017-04-12,PDF,
N211C,"Nodiadau i'r diffynnydd ar ateb y ffurflen hawlio Rhan 20. | Notes for defendant (Part 20 claim form)",n211c-bil.pdf,application/pdf,159559,2003-01-01,26,3,false,1,GetLeaflet.do?court_leaflets_id=,449,2017-04-12,PDF,
N211C(CC),"Notes for Part 20 Defendant on Replying to the Part 20 Claim Form",n211c(cc)-eng.pdf,application/pdf,163243,2011-04-01,8,3,false,1,GetLeaflet.do?court_leaflets_id=,452,2017-04-12,PDF,
N211C(CC) Nodiadau,"Nodiadau i ddiffynnydd Rhan 20 ar ymateb i ffurflen hawlio Rhan 20 (Y Llys Masnachol) / Notes for Part 20 defendant on replying to the Part 20 claim form (Commercial Court)",n211c(cc)-nodiadau-cym.pdf,application/pdf,180833,2008-10-01,25,1,false,1,W_GetForm.do?court_forms_id=,1030,2017-04-12,PDF,
N213,"Acknowledgment of Service(Part 20 claim)",n213-eng.pdf,application/pdf,383427,2008-10-01,8,1,false,1,GetForm.do?court_forms_id=,454,2017-04-12,PDF,
N213,"Cydnabyddiad Cyflwyno (Hawliad Rhan 20) | Acknowledgment of Service (Part 20 claim)",n213-bil.pdf,application/pdf,207121,2006-04-01,26,1,false,1,GetForm.do?court_forms_id=,453,2017-04-12,PDF,
N213(CC),"Acknowledgment of service (Part 20 claim) - Commercial Court",n213(cc)-eng.pdf,application/pdf,37698,2014-04-01,8,1,false,1,GetForm.do?court_forms_id=,456,2017-04-12,PDF,
N213(CC),"Cydnabyddiad Cyflwyno (Hawliad Rhan 20). | Acknowledgment of Service (Part 20 claim)",n213(cc)-bil.pdf,application/pdf,198964,2006-04-01,26,1,false,1,GetForm.do?court_forms_id=,1155,2017-04-12,PDF,
N213(CCFL),"Acknowledgment of Service - Commercial Court Financial List",n213(ccfl)-eng.pdf,application/pdf,244418,2015-10-01,8,1,false,1,GetForm.do?court_forms_id=,15750,2017-04-12,PDF,
N213(CHFL),"Acknowledgment of Service - Chancery Division Financial List",n213(chfl)-eng.pdf,application/pdf,244543,2015-10-01,8,1,false,1,GetForm.do?court_forms_id=,15755,2017-04-12,PDF,
N215,"Certificate of service",n215-eng.pdf,application/pdf,273887,2014-10-01,8,1,false,1,GetForm.do?court_forms_id=,459,2017-04-12,PDF,
N215,"Tystysgrif cyflwyno | Certificate of service",n215-bil.pdf,application/pdf,82864,2011-09-01,26,1,false,1,GetForm.do?court_forms_id=,460,2017-04-12,PDF,
N215PC,"Certificate of Service (Planning Court)",n215pc-eng.pdf,application/pdf,295667,2011-09-01,8,1,false,1,GetForm.do?court_forms_id=,4439,2017-04-12,PDF,
N218,"Notice of service on a partner",n218-eng.pdf,application/pdf,14052,1999-04-01,8,1,false,1,GetForm.do?court_forms_id=,462,2017-04-12,PDF,
N218,"Rhybudd cyflwyno i bartner | Notice of service on partner",n218-bil.pdf,application/pdf,62388,1999-04-01,26,1,false,1,GetForm.do?court_forms_id=,461,2017-04-12,PDF,
N219,"Application for European Enforcement Order Certificate (Judgment by agreement/admission/settlement)",n219-eng.pdf,application/pdf,317289,2005-10-01,8,1,false,1,GetForm.do?court_forms_id=,1070,2017-04-12,PDF,
N219A,"Application for European Enforcement Certificate (Judgment in default of a defence or objection)",n219a-eng.pdf,application/pdf,382676,2005-10-01,8,1,false,1,GetForm.do?court_forms_id=,1071,2017-04-12,PDF,
N224,"Request for service out of England and Wales through the court",n224-eng.pdf,application/pdf,46532,1999-04-01,8,1,false,1,GetForm.do?court_forms_id=,463,2017-04-12,PDF,
N224,"Cais i gyflwyno'r tu allan i Gymru a Lloegr drwy'r llys | Request for service out of England and Wales through the court",n224-bil.pdf,application/pdf,120379,2008-10-01,26,1,false,1,GetForm.do?court_forms_id=,464,2017-04-12,PDF,
N225,"Request for judgment and reply to admission (Specified amount)",n225-eng.pdf,application/pdf,261025,2013-04-01,8,1,false,1,GetForm.do?court_forms_id=,465,2017-04-12,PDF,
N225,"Cais am Ddyfarniad ac ateb i addefiad (swm penodol) | Request for judgment and reply to admission (specified amount)",n225-bil.pdf,application/pdf,583876,2006-04-01,26,1,false,1,GetForm.do?court_forms_id=,467,2017-04-12,PDF,
N225A,"Notice of part admission (Specified amount)",n225a-eng.pdf,application/pdf,404423,2013-04-01,8,1,false,1,GetForm.do?court_forms_id=,1277,2017-04-12,PDF,
N226,"Notice of admission (Unspecified amount)",n226-eng.pdf,application/pdf,256739,2006-04-01,8,1,false,1,GetForm.do?court_forms_id=,4385,2017-04-12,PDF,
N227,"Request for judgment by default (Amount to be decided by the court)",n227-eng.pdf,application/pdf,266564,2006-04-01,8,1,false,1,GetForm.do?court_forms_id=,469,2017-04-12,PDF,
N227,"Cais am Ddyfarniad trwy ddiffyg (y swm i'w benderfynu gan y llys) | Request for judgment by default (Amount to be decided by the court)",n227-bil.pdf,application/pdf,160433,2006-04-01,26,1,false,1,GetForm.do?court_forms_id=,468,2017-04-12,PDF,
N228,"Notice of admission - return of goods (Hire-purchase or conditional sale)",n228-eng.pdf,application/pdf,377549,2006-04-01,8,1,false,1,GetForm.do?court_forms_id=,471,2017-04-12,PDF,
N228,"Hysbysiad o Addefiad - Dychwelyd Nwyddau (hurbrynu neu werthiant amodol)",n228-cym.pdf,application/pdf,227621,2006-04-01,25,1,false,1,W_GetForm.do?court_forms_id=,1161,2017-04-12,PDF,
N235,"Certificate of suitability of litigation friend",n235-eng.pdf,application/pdf,705661,2007-10-01,8,1,false,1,GetForm.do?court_forms_id=,473,2017-04-12,PDF,
N235,"Tystysgrif addasrwydd cyfaill cyfreitha | Certificate of suitability of litigation friend",n235-bil.pdf,application/pdf,111916,2003-03-01,26,1,false,1,GetForm.do?court_forms_id=,472,2017-04-12,PDF,
N242,"Notice of payment into court (Under order - part 37)",n242-eng.pdf,application/pdf,117412,2012-05-01,8,1,false,1,GetForm.do?court_forms_id=,477,2017-04-12,PDF,
N242,"Hysbysiad talu i'r llys (dan orchymyn - Rhan 37) | Notice of payment into court (Under order - Part 37)",n242-bil.pdf,application/pdf,88642,2003-04-01,26,1,false,1,GetForm.do?court_forms_id=,476,2017-04-12,PDF,
N242A,"Notice of offer to settle (Section 1 - Part 36)",n242a-eng.pdf,application/pdf,108847,2015-06-01,8,1,false,1,GetForm.do?court_forms_id=,478,2017-04-12,PDF,
N242A,"Hysbysiad o gynnig i setlo (Adran 1 - Rhan 36) | Notice of offer to settle (Section 1 - Part 36)",n242a-bil.pdf,application/pdf,101206,2011-08-01,26,1,false,1,GetForm.do?court_forms_id=,479,2017-04-12,PDF,
